#Datasets	 Kosakonia_arachidis_strain=Ah-143_protein_result	 Kosakonia_arachidis_strain=KACC_18508_protein_result	 Kosakonia_cowanii_JCM_10956_=_DSM_18146_strain=888-76_protein_result	 Kosakonia_cowanii_isolate=Kosakonia_cowanii_DSM111930_protein_result	 Kosakonia_cowanii_strain=AM113-06_protein_result	 Kosakonia_cowanii_strain=Esp_Z_protein_result	 Kosakonia_cowanii_strain=FBS_223_protein_result	 Kosakonia_cowanii_strain=LT-1_protein_result	 Kosakonia_cowanii_strain=PF-104_protein_result	 Kosakonia_cowanii_strain=PF-6_protein_result	 Kosakonia_cowanii_strain=PF-9_protein_result	 Kosakonia_cowanii_strain=Pa82_protein_result	 Kosakonia_oryzae_strain=CGMCC_1_7012_protein_result	 Kosakonia_oryzae_strain=IAC-BECa90_protein_result	 Kosakonia_oryzae_strain=KO348_protein_result	 Kosakonia_oryzae_strain=Ola_51_protein_result	 Kosakonia_oryzendophytica_isolate=Kosakonia_oryzendophytica_LMG_26432T_protein_result	 Kosakonia_oryzendophytica_strain=FY-07_protein_result	 Kosakonia_oryzendophytica_strain=REICA_082_protein_result	 Kosakonia_oryziphila_strain=REICA_142_protein_result	 Kosakonia_pseudosacchari_strain=BDA62-3_protein_result	 Kosakonia_pseudosacchari_strain=JM-387_protein_result	 Kosakonia_pseudosacchari_strain=NN143_protein_result	 Kosakonia_pseudosacchari_strain=RX_G5M8_protein_result	 Kosakonia_quasisacchari_strain=WCHEs120001_protein_result	 Kosakonia_radicincitans_UMEnt01_12_strain=UMEnt01_12_protein_result	 Kosakonia_radicincitans_YD4_strain=YD4_protein_result	 Kosakonia_radicincitans_isolate=UYSO10_reads_2_protein_result	 Kosakonia_radicincitans_strain=D4_protein_result	 Kosakonia_radicincitans_strain=DSM_107547_protein_result	 Kosakonia_radicincitans_strain=GXGL-4A_protein_result	 Kosakonia_radicincitans_strain=IAC-BECa95_protein_result	 Kosakonia_radicincitans_strain=NFIX03_protein_result	 Kosakonia_radicincitans_strain=NFIX04_protein_result	 Kosakonia_radicincitans_strain=NFIX06_protein_result	 Kosakonia_radicincitans_strain=NFIX08_protein_result	 Kosakonia_radicincitans_strain=NFIX09_protein_result	 Kosakonia_radicincitans_strain=UTH00119_protein_result	 Kosakonia_radicincitans_strain=dy20221129_protein_result	 Kosakonia_sacchari_SP1_strain=SP1_protein_result	 Kosakonia_sacchari_strain=BO-1_protein_result	 Kosakonia_sacchari_strain=CGMCC_1_12102_protein_result	 Kosakonia_sacchari_strain=DSM_107661_protein_result	 Kosakonia_sacchari_strain=HX148_protein_result	 Kosakonia_sacchari_strain=Y3_protein_result	 Kosakonia_sp__AG348_strain=AG348_protein_result	 Kosakonia_sp__CCTCC_M2018092_strain=CCTCC_M2018092_protein_result	 Kosakonia_sp__H7A_strain=H7A_protein_result	 Kosakonia_sp__LAM2021_strain=LAM2021_protein_result	 Kosakonia_sp__MH5_strain=MH5_protein_result	 Kosakonia_sp__ML_JS2a_strain=ML_JS2a_protein_result	 Kosakonia_sp__MUSA4_strain=MUSA4_protein_result	 Kosakonia_sp__R1_Fl_strain=R1_Fl_protein_result	 Kosakonia_sp__S42_strain=S42_protein_result	 Kosakonia_sp__S57_strain=S57_protein_result	 Kosakonia_sp__S58_strain=S58_protein_result	 Kosakonia_sp__SMBL-WEM22_strain=SMBL-WEM22_protein_result	 Kosakonia_sp__SOY2_strain=SOY2_protein_result
"K03551 holliday junction DNA helicase RuvB [EC:5.6.2.4]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K03553 recombination protein RecA"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K03581 exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K03582 exodeoxyribonuclease V beta subunit [EC:3.1.11.5]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K03583 exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K03584 DNA repair protein RecO (recombination protein O)"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K03629 DNA replication and repair protein RecF"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K03655 ATP-dependent DNA helicase RecG [EC:5.6.2.4]"	 1	 1	 1	 2	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K04066 primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K04067 primosomal replication protein N''"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K06187 recombination protein RecR"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K01995 branched-chain amino acid transport system ATP-binding protein"	 3	 3	 1	 1	 1	 2	 1	 1	 1	 1	 1	 2	 3	 3	 1	 3	 2	 2	 2	 3	 1	 1	 1	 1	 1	 2	 3	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 2	 1	 2	 2	 2	 1	 2	 2	 2	 1	 1
"K01996 branched-chain amino acid transport system ATP-binding protein"	 3	 3	 1	 1	 1	 2	 1	 1	 1	 1	 1	 2	 3	 3	 1	 3	 2	 2	 2	 3	 1	 1	 1	 1	 1	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 1	 1	 1	 1	 1	 1	 1	 1	 3	 1	 3	 2	 3	 1	 2	 2	 2	 1	 1
"K01997 branched-chain amino acid transport system permease protein"	 3	 3	 1	 1	 1	 2	 1	 1	 1	 1	 1	 2	 2	 2	 1	 2	 2	 2	 2	 3	 1	 1	 1	 1	 1	 3	 2	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 1	 1	 1	 1	 1	 1	 1	 1	 3	 1	 3	 2	 2	 1	 2	 2	 2	 1	 1
"K01998 branched-chain amino acid transport system permease protein"	 3	 3	 1	 1	 1	 2	 1	 1	 1	 1	 1	 2	 3	 3	 1	 3	 2	 2	 2	 3	 1	 1	 1	 1	 1	 3	 3	 2	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 1	 1	 1	 1	 1	 1	 1	 1	 3	 1	 3	 2	 2	 1	 2	 2	 2	 1	 1
"K01999 branched-chain amino acid transport system substrate-binding protein"	 5	 5	 1	 1	 1	 2	 1	 1	 1	 1	 1	 2	 5	 5	 2	 5	 3	 3	 3	 4	 2	 2	 2	 2	 2	 5	 5	 5	 5	 4	 5	 5	 5	 5	 5	 5	 5	 6	 5	 2	 2	 2	 2	 2	 2	 2	 1	 5	 2	 5	 3	 4	 2	 2	 2	 2	 1	 2
"K02000 glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 1	 2	 2	 2	 2	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 1	 1	 1	 1	 1
"K02001 glycine betaine/proline transport system permease protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 1	 2	 2	 2	 2	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 1	 1	 1	 1	 1
"K02002 glycine betaine/proline transport system substrate-binding protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 1	 2	 2	 2	 2	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 1	 1	 1	 1	 1
"K02006 cobalt/nickel transport system ATP-binding protein"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 1	 1	 1	 0	 0	 0	 0	 0
"K02007 cobalt/nickel transport system permease protein"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 1	 1	 1	 0	 0	 0	 0	 0
"K02008 cobalt/nickel transport system permease protein"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 1	 1	 1	 0	 0	 0	 0	 0
"K02009 cobalt/nickel transport protein"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 1	 1	 1	 0	 0	 0	 0	 0
"K02010 iron(III) transport system ATP-binding protein [EC:7.2.2.7]"	 4	 4	 3	 4	 4	 4	 2	 4	 3	 3	 3	 3	 4	 4	 3	 4	 3	 4	 3	 3	 3	 3	 3	 3	 4	 6	 3	 4	 4	 4	 4	 4	 4	 4	 4	 3	 4	 4	 4	 3	 3	 3	 3	 3	 3	 3	 3	 4	 2	 4	 4	 4	 3	 3	 3	 3	 3	 3
"K02011 iron(III) transport system permease protein"	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 4	 3	 4	 4	 4	 2	 3	 3	 3	 3	 4	 4	 2	 3	 3	 3	 3	 2	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 4	 4	 3	 4	 3	 3	 3	 3	 4	 3	 4	 3	 3	 3	 3	 4
"K02012 iron(III) transport system substrate-binding protein"	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 4	 3	 4	 4	 4	 2	 3	 3	 3	 3	 4	 3	 2	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 4	 4	 3	 4	 3	 3	 3	 3	 4	 3	 4	 3	 3	 3	 3	 4
"K02017 molybdate transport system ATP-binding protein [EC:7.3.2.5]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02018 molybdate transport system permease protein"	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02020 molybdate transport system substrate-binding protein"	 1	 1	 1	 1	 2	 1	 1	 2	 2	 2	 2	 1	 1	 1	 1	 1	 2	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 1	 2	 1	 1	 1	 2	 2	 2	 1	 1	 1	 2	 1
"K02036 phosphate transport system ATP-binding protein [EC:7.3.2.1]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02037 phosphate transport system permease protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02038 phosphate transport system permease protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02040 phosphate transport system substrate-binding protein"	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 1	 1	 1	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 2	 2	 2	 1	 2	 2	 1	 1	 1	 1	 2
"K02041 phosphonate transport system ATP-binding protein [EC:7.3.2.2]"	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 1
"K02042 phosphonate transport system permease protein"	 2	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 2	 2	 2	 2	 2	 2	 0	 2	 2	 2	 2	 2	 2	 0	 0	 0	 0	 2
"K02044 phosphonate transport system substrate-binding protein"	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 1
"K02062 thiamine transport system ATP-binding protein [EC:7.6.2.15]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02063 thiamine transport system permease protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02064 thiamine transport system substrate-binding protein"	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02065 phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02066 phospholipid/cholesterol/gamma-HCH transport system permease protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02067 phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K02071 D-methionine transport system ATP-binding protein"	 4	 4	 4	 4	 3	 4	 4	 4	 4	 4	 4	 4	 5	 5	 4	 5	 4	 4	 4	 3	 4	 4	 4	 4	 4	 6	 6	 6	 6	 6	 6	 5	 6	 6	 6	 6	 6	 6	 6	 4	 4	 4	 4	 4	 4	 4	 4	 6	 4	 5	 6	 6	 4	 4	 4	 4	 3	 4
"K02072 D-methionine transport system permease protein"	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 5	 5	 4	 5	 4	 4	 4	 3	 4	 4	 4	 4	 4	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 4	 4	 4	 4	 4	 4	 4	 4	 6	 4	 5	 6	 6	 4	 4	 4	 4	 3	 4
"K02073 D-methionine transport system substrate-binding protein"	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 5	 5	 4	 5	 4	 4	 4	 3	 4	 4	 4	 4	 4	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 4	 4	 4	 4	 4	 4	 4	 4	 6	 4	 5	 6	 6	 4	 4	 4	 4	 3	 4
"K02424 L-cystine transport system substrate-binding protein"	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 3	 3	 2	 3	 3	 3	 3	 3	 2	 2	 2	 2	 3	 4	 3	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 3	 4	 2	 2	 2	 2	 2	 2	 2	 1	 4	 3	 4	 3	 3	 3	 1	 1	 1	 1	 2
"K02471 vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 2	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0
"K05685 macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 3	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 3	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2
"K05776 molybdate transport system ATP-binding protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K05813 sn-glycerol 3-phosphate transport system substrate-binding protein"	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 3	 2	 2	 2	 2
"K05814 sn-glycerol 3-phosphate transport system permease protein"	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 3	 2	 2	 2	 2	 2	 2
"K05815 sn-glycerol 3-phosphate transport system permease protein"	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2
"K05816 sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]"	 1	 1	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 2	 1	 1	 2	 2	 2	 2	 2	 2	 2	 2	 1	 1	 2	 1	 1	 1	 1	 1	 2	 1	 1	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 1	 1	 2	 2	 2	 2	 2	 2	 2
"K05845 osmoprotectant transport system substrate-binding protein"	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 3	 3	 2	 3	 3	 3	 3	 1	 1	 1	 1	 1	 2	 3	 3	 3	 3	 3	 3	 2	 3	 3	 3	 3	 3	 3	 3	 2	 2	 2	 2	 2	 2	 2	 1	 3	 2	 3	 2	 3	 2	 2	 2	 2	 2	 2
"K05846 osmoprotectant transport system permease protein"	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 6	 6	 4	 6	 6	 6	 6	 2	 2	 2	 2	 2	 4	 6	 6	 5	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 6	 4	 4	 4	 4	 4	 4	 4	 4	 6	 4	 6	 4	 6	 4	 4	 4	 4	 4	 4
"K05847 osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]"	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 3	 3	 2	 3	 2	 3	 2	 1	 1	 1	 1	 1	 2	 3	 3	 2	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 2	 2	 2	 2	 2	 2	 2	 2	 3	 2	 3	 2	 3	 2	 2	 2	 2	 2	 2
"K06073 vitamin B12 transport system permease protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K06074 vitamin B12 transport system ATP-binding protein [EC:7.6.2.8]"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K06159 multidrug/microcin transport system ATP-binding/permease protein"	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1
"K06160 putative pyoverdin transport system ATP-binding/permease protein"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 2	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0
